,NAME,SEAT_CAP,long,lat
1190,Camp Burton,Non-Profit Institution,-122.4514301,47.3858129
1191,Camp Don Bosco Kitchen,Non-Profit Institution,-121.9035424,47.6500981
1192,Camp Korey- Dining Center,Non-Profit Institution,-121.9412953,47.6720605
1193,Camp Mccullough,Non-Profit Institution,-122.06549345883576,47.363684
1194,Camp River Ranch,Non-Profit Institution,-121.9067648,47.6385086
1195,Camp Sealth,Non-Profit Institution,-122.5139731,47.3644546
1196,Camp Waskowitz Dining Hall,School Kitchen,[0.0],[0.0]
1197,Campagne,Seating 151-250,-122.3414556,47.6099627
1198,Campbell Hill Elementary,School Kitchen,-122.25278108863338,47.492461649999996
1199,Campfire,Catering Operation,-122.2983889,47.5921581
1200,Campus Christian Ministry,Non-Profit Institution,-122.3075419,47.6621642
1201,Campus Corner Cafe,Seating 0-12,-122.3175458,47.6570405
1202,Can Am Pizza,Seating 13-50,-122.1464685,47.6278515
1203,Can Can,Seating 13-50,-122.3405657,47.608856
1204,Canon Whisky & Bitters Emporium,Seating 13-50,-122.316577,47.6112689
1205,Canterbury Ale House,Seating 51-150,-122.3124466,47.6242936
1206,Cantina De San Patricios,Seating 13-50,-122.3422197,47.6103021
1207,Cantinetta,Seating 13-50,-122.2048875,47.6102896
1208,Cantinetta,Seating 13-50,-122.3361496,47.6518718
1209,Canton Noodle House,Seating 13-50,-122.3170592,47.5980586
1210,Canton Wonton House,Seating 13-50,-122.3259031,47.5976332
1211,Capital Grille; The  #8030,Seating 151-250,-122.33536719060264,47.608324550000006
1212,Capitol Cider,Seating 51-150,-122.3210992,47.6142084
1213,Capitol Hill Arco,Seating 0-12,-122.31727167346939,47.605947349999994
1214,Capri Cellars,Seating 0-12,-122.0352264,47.5289901
1215,Captain Blacks,Seating 51-150,-122.3241849,47.6193202
1216,Car Wash Enterprises; Inc,Grocery,-122.14370665,47.6318246
1217,Caramia'S Sweeties Treaties @ Route 206-718-1891,Mobile Food Service,-122.1281254,47.6687101
1218,Caravan Crepes @,Mobile Food Service,-122.3231882,47.5728531
1219,Cardonza'S Market  - Meat,Meat/Sea Food,-100.577913,33.258367
1220,Cardoza'S Market - Deli,Seating 13-50,-100.577913,33.258367
1221,Carl'S Jr,Seating 51-150,-122.11461746452514,47.3577813
1222,Carl'S Jr.,Seating 51-150,-122.1379856,47.4883635
1223,Carl Sandburg Elementary,School Kitchen,-122.23075890632525,47.716794199999995
1224,Carleton Grocery,Grocery,-122.3214772,47.544207
1225,Carnation Cafe,Seating 51-150,-121.912656,47.64960725
1226,Carnation Elementary,School Kitchen,-121.9156294,47.6455191
1227,Carnation Market,Grocery,[0.0],[0.0]
1228,Carnation Market- Deli/Bakery/Seattle'S Best,Seating 0-12,[0.0],[0.0]
1229,Carniceria 'La Chiquita',Seating 0-12,-122.1634834,47.5045576
1230,Carniceria Azteca,Meat/Sea Food,-122.3144062,47.5997659
1231,Carniceria El Paisan,Seating 0-12,-122.353913,47.5336929
1232,Carpinito Brothers Produce,Grocery,0.7354444499865738,51.3395012
1233,Carriage Crest Elementary,School Kitchen,-122.1517031,47.464134
1234,Carriage Square Sports Pub,Seating 51-150,-122.2039939,47.3719479
1235,Casa Bonita,Seating 51-150,-122.4618433,47.4468935
1236,Casa Cabana,Seating 51-150,[0.0],[0.0]
1237,Casa D'S Taqueria Corp,Seating 13-50,-122.2011613221968,47.61141275
1238,Casa Durango,Seating 13-50,-122.3336415,47.4442334
1239,Casa Grullense,Seating 51-150,-122.1279569,47.6175454
1240,Casa Patron,Seating 51-150,-122.3195542,47.6756889
1241,Cascade Catering,Catering Operation,-122.2200019,47.4433463
1242,Cascade Elementary School,School Kitchen,-122.184840244534,47.4587119
1243,Cascade Garden Chinese Restaurant,Seating 151-250,[0.0],[0.0]
1244,Cascade Grind,Seating 0-12,-122.12597902622699,47.67539480000001
1245,Cascade Junior High School,School Kitchen,-122.3479889,47.5175623
1246,Cascade Middle School  - Kitchen,School Kitchen,[0.0],[0.0]
1247,Cascade Ridge Elementary,School Kitchen,[0.0],[0.0]
1248,Cascade View Elementary School,School Kitchen,-122.2913112,47.6016094
1249,Cascadia Inn Cafe,Seating 13-50,-121.3578505,47.7095943
1250,Cash & Carry #551,Grocery,-122.3279278,47.5866972
1251,Cash & Carry #555,Grocery,-122.2272783,47.408911
1252,Cash & Carry #556,Grocery,-122.31193446084514,47.293942650000005
1253,Cash & Carry #583,Grocery,-122.305823,47.5860532
1254,Cashpot,Seating 151-250,-122.1464685,47.6278515
1255,Cask & Trotter,Seating 51-150,-122.3391283,47.6259957
1256,Caspian,Seating 51-150,-122.1580861,47.6260524
1257,Cassis,Seating 13-50,-122.4127632,47.578361
1258,Cast Iron Studios,Seating 51-150,-122.1983242,47.6140043
1259,Castaway Spirits On 99,Seating 51-150,-122.3104214,47.3576962
1260,Castillos Supermarket,Seating 0-12,-122.3551228,47.519196
1261,Castle Ice Arena Snack Shop,Seating 0-12,-122.1210414,47.4896178
1262,Caterer,Catering Operation,-122.33156275066185,47.61175385
1263,Catering By Phyllis,Catering Operation,-122.3759783,47.6487318
1264,Catering Company; The,Catering Operation,[0.0],[0.0]
1265,Catfish Corner,Seating 13-50,-122.296447,47.6081548
1266,Catherine Blaine Elementary,School Kitchen,-122.39994015637643,47.643004000000005
1267,Catholic Comm Serv-Aloha,Non-Profit Institution,-122.34420469829111,47.636602249999996
1268,Caveman Kitchen,Seating 0-12,-122.2486558,47.3889657
1269,Cc'S Lounge,Seating 51-150,-122.34344680808204,47.46657055
1270,Ccattle'S; Llc,Seating 151-250,-122.3233324,47.6197166
1271,Cedar'S Restaurant,Seating 13-50,-122.313383,47.6596891
1272,Cedar Grange; #534,Non-Profit Institution,-122.0392877818037,47.4064611
1273,Cedar Grill,Seating 51-150,[0.0],[0.0]
1274,Cedar Park Christian School,Non-Profit Institution,-122.15418928421059,47.616225099999994
1275,Cedar Rapids Grocery - Snack Bar,Seating 0-12,-122.1933846,47.4813334
1276,Cedar River Cafe,Seating 0-12,-122.20857633281454,47.48048645
1277,Cedar River Coffee Co,Seating 0-12,-122.0789083,47.4567871
1278,Cedar River Espresso - 8957Mf,Limited Food Services,-122.12154669621756,47.488494450000005
1279,Cedar River Middle School,School Kitchen,-122.05139635154384,47.398216000000005
1280,Cedar River Montessori School,Non-Profit Institution,-122.12792934281066,47.466948
1281,Cedar River Smokehouse,Seating 13-50,-122.2052252,47.4794923
1282,Cedarcrest High School,School Kitchen,-121.9727424,47.7361562
1283,Cedarcrest High School Baseball Concession,Seating 0-12,-121.9727424,47.7361562
1284,Cedarhurst Elementary  - New Bldg,School Kitchen,-122.3155185,47.484963
1285,Cedars On Brooklyn,Seating 51-150,-122.3144998,47.6647206
1286,Celebration Pk Complex Bldg B,Seating 0-12,-122.3201165,47.3084278
1287,Celebrations,Seating 51-150,[0.0],[0.0]
1288,Celesto Espresso @ 1010 Valley St Seattle 98109,Mobile Food Service,-122.362656,47.6760761
1289,Celtic Bayou,Seating 51-150,-122.1303397,47.6691535
1290,Celtic Swell,Seating 51-150,-122.4103152,47.5790584
1291,Cemitas Tepeaca Mexican Food Ii Llc,Seating 13-50,-122.29783334999999,47.407529600000004
1292,Cento & Fanti,Seating 13-50,-85.0179986,42.4437685
1293,Central Area Senior Nutrition,Seating 13-50,-122.2942649,47.5868811
1294,Central Area Youth Association,Non-Profit Institution,-122.302776,47.6022946
1295,Central Avenue Pub & Eatery,Seating 51-150,0.7354444499865738,51.3395012
1296,Central Cinema,Seating 13-50,-122.3051662,47.6132215
1297,Central Club,Seating 13-50,-122.2055416,47.6756461
1298,Central Co-Op - Deli,Seating 0-12,-122.31103051001656,47.61548605
1299,Central Coop,Grocery,-122.31103051001656,47.61548605
1300,Central Park Tennis Club,Seating 13-50,-122.17026178445161,47.660035949999994
1301,Central Pizza,Seating 51-150,-122.2948655,47.5990966
1302,Central Saloon ; The,Seating 51-150,-122.3344038,47.6006031
1303,Century Theatre @ The Commons #493,Seating 0-12,-122.30766027182254,47.31279095
1304,Ceres Roasting Company; Llc (Kc185),Mobile Food Service,-122.35397700018214,47.6220986
1305,Cfm - Weyerhaeuser  Chq Cafe,Seating > 250,-122.296056,47.3013331
1306,Cfm / Medtronic; Inc,Seating 151-250,-122.1367538,47.6756555
1307,Cfm / Weyerhaeuser  / Wtc Bldg.,Seating > 250,-122.2960379,47.3057027
1308,Cha Cha Lounge,Seating 51-150,-122.3187251,47.6139807
1309,Cha Cha Thai Restaurant,Seating 13-50,[0.0],[0.0]
1310,Cha Cyber Cafe,Seating 0-12,-122.2610098,47.4543461
1311,Chaat N Roll,Seating 13-50,-122.1098547,47.6312363
1312,Chaco Canyon Organic Cafe,Seating 13-50,-122.3154104,47.6648079
1313,Chaco Canyon Organic Cafe West,Seating 51-150,-122.3799435,47.5611661
1314,Chada Thai Restaurant,Seating 13-50,-122.3548462,47.719872
1315,Chaiyo Thai Restaurant,Seating 13-50,-122.3128347,47.71543545
1316,Challenger Elementary School,School Kitchen,[0.0],[0.0]
1317,Champagne Lady,Seating 51-150,[0.0],[0.0]
1318,Champion Gourmet Food Company,Seating 0-12,-122.2201323,47.43911075
1319,Champions Centre - Bellevue,Non-Profit Institution,-122.1494891,47.5953527
1320,Chan'S Place,Seating 151-250,-122.1771285,47.7061193
1321,Chan'S Place Issaquah,Seating 51-150,[0.0],[0.0]
1322,Chandler'S Bay Market & Deli,Seating 0-12,0.7354444499865738,51.3395012
1323,Chelan Restaurant,Seating 51-150,-122.36151957980255,47.571968049999995
1324,Chelsea Station Inn B & B,Bed and Breakfast,-122.34877865,47.66481735
1325,Chemo'S Mexican Restaurant,Seating 51-150,-122.3551228,47.519196
1326,Chen'S Village,Seating 51-150,-122.36504304305456,47.6244404
1327,Cherry Crest Elementary,School Kitchen,-122.17367558994368,47.640349900000004
1328,Cherry De Pon,Seating 0-12,[0.0],[0.0]
1329,Cherry St Coffee House,Seating 13-50,-122.33662285358932,47.61273165
1330,Cherry Street Cafe,Seating 0-12,[0.0],[0.0]
1331,Cherry Street Cafe; Llc,Seating 13-50,-122.3514425,47.6160838
1332,Cherry Street Cofee House - Belltown,Seating 13-50,-122.3447764,47.6121669
1333,Cherry Street Coffee House,Seating 51-150,-122.3165408,47.6076763
1334,Cherry Street Coffeehouse,Seating 13-50,-122.3339412,47.5976226
1335,Cherry Street Espresso,Seating 13-50,-122.3339216,47.6025843
1336,Cherry Street Kitchen,Seating 0-12,[0.0],[0.0]
1337,Cherry Street Museum; Llc,Seating 13-50,-122.3376368,47.6065118
1338,Cherry Valley Elementary,School Kitchen,-121.9819971444777,47.74697785
1339,Chestnut Hill Academy South,Non-Profit Institution,-122.15712308974068,47.5867527
1340,Chevron,Grocery,-122.0355556,47.5845809
1341,Chevron - 347 Federal Way,Seating 0-12,-122.3132965,47.3149287
1342,Chevron - Auburn Way,Seating 0-12,-122.22235490802855,47.3212075
1343,Chevron - Seatac,Seating 0-12,[0.0],[0.0]
1344,Chevron # 91557 Strander,Seating 0-12,[0.0],[0.0]
1345,Chevron #207721,Seating 0-12,-122.3745395,47.6944665
1346,Chevron & Grocery- Federal Way,Seating 0-12,-122.312828996489,47.3219962
1347,Chevron 68Th Ave,Seating 0-12,-122.2486024716751,47.42338015
1348,Chevron Enumclaw,Seating 0-12,[0.0],[0.0]
1349,Chevron Extra Mile,Seating 0-12,-122.2968649744004,47.3867982
1350,Chevron Grady Way,Seating 0-12,-122.2154504,47.47079359999999
1351,Chevron Kent Mcdonalds,Grocery,-122.1977681,47.3866919
1352,Chevron Mini Mart #1153,Seating 0-12,-122.22123602503808,47.4406068
1353,Chevron Station #1005,Seating 0-12,-122.19940942560486,47.51817085
1354,Chevron Station #1121,Seating 0-12,-122.3452038,47.734507
1355,Chevron Station #20-6035,Grocery,-122.17527760053648,47.4879342
1356,Chevron Station #20-7760,Seating 0-12,-122.1485097,47.6254105
1357,Chevron Station #301816,Seating 0-12,-122.0407895,47.6954192
1358,Chevron Station #9-0374,Seating 0-12,-122.1220271,47.616973
1359,Chevron Station #9-2175,Seating 0-12,-122.1651198,47.6280512
1360,Chevron Station #9-3299,Grocery,-122.18439470435723,47.743431799999996
1361,Chevron Station #9-8759,Seating 0-12,-122.12679675056876,47.675201
1362,Chevron Station #90-126,Seating 0-12,-122.17188704107001,47.6790766
1363,Chevron Stations #1113,Seating 0-12,-122.33459897897727,47.549688
1364,Chevron Stations; Inc #1193,Seating 0-12,-122.139867,47.6109259
1365,Chevron/Car Wash,Grocery,-122.24784985,47.3808921
1366,Chew  Chew'S,Seating 13-50,-122.32963866789018,47.60503555
1367,Chewaya @ Route 425-319-3797,Mobile Food Service,-122.1694139,47.6240237
1368,Chi Omega,Seating 51-150,-122.3086775,47.6627901
1369,Chi Psi,Seating 13-50,-122.30414632200363,47.662049749999994
1370,Chiang'S Gourmet Restaurant,Seating 51-150,-122.31433091735343,47.68635515
1371,Chicago Pastrami,Seating 13-50,-122.0363651,47.5322061
1372,Chicago Willys,Seating 51-150,-122.22112431468182,47.318727749999994
1373,Chick'N Fix (Kc258) @ 206-914-0610,Mobile Food Service,-122.3293495,47.5751981
1374,Chickalatte Beautiful Coffee,Seating 0-12,-122.3452543,47.7077766
1375,Chicken Valley Farm Store,Seating 0-12,-122.3407212,47.6086005
1376,Chico Madrid,Seating 13-50,-122.3265784,47.6231311
1377,Chief Sealth Hs - Concession Stand C121,Non-Profit Institution,-122.36638769939715,47.530170049999995
1378,Chief Sealth Hs/ Denny Ms/ Main Kitchen,School Kitchen,-122.36638769939715,47.530170049999995
1379,Chieftan; The,Seating 51-150,-122.31642791008247,47.610721749999996
1380,Chile-Pepper,Seating 13-50,-122.339467244578,47.66118285
1381,Chili'S Deli,Seating 13-50,-122.3128039,47.6650817
1382,Chili'S Too / Hms,Seating 51-150,[0.0],[0.0]
1383,Chili & Sesame Korean Kitchen,Seating 13-50,-122.3476204,47.6149743
1384,Chillies Paste Restaurant,Seating 13-50,-122.3567849,47.6525775
1385,China Dragon Restaurant,Seating 51-150,-122.3451451,47.7026815
1386,China First,Seating 51-150,-122.313348,47.6594156
1387,China Gourmet,Seating 13-50,-122.3560213,47.733559
1388,China Harbor Restaurant,Seating > 250,-122.3399752,47.6374143
1389,China House,Seating 51-150,-122.2242281,47.3019092
1390,China Light,Seating 13-50,[0.0],[0.0]
1391,China Pavilion,Seating 51-150,-122.3279284,47.8049032
1392,Chinaloa,Seating 151-250,-122.22862454601557,47.396446999999995
1393,Chinatown Cafe #2 @ Hilltop Red Apple,Seating 0-12,-122.31291760814356,47.579053200000004
1394,Chinatown Cafe 15,Seating 0-12,-122.3018888,47.5989213
1395,Chinese Gourmet Express,Seating 0-12,[0.0],[0.0]
1396,Chinoise Cafe,Seating 51-150,-122.3563302,47.6385183
1397,Chinook'S At Salmon Bay,Seating 51-150,-122.3988753,47.6558728
1398,Chinook @ Ringdall Middle School,School Kitchen,-122.18278784257828,47.5503219
1399,Chinook Elementary School,School Kitchen,-122.18130926228625,47.2897068
1400,Chinook Middle School,School Kitchen,-122.2807834,47.5676379
1401,Chip & Drew'S Express,Seating 51-150,[0.0],[0.0]
1402,Chipotle,Seating 51-150,[0.0],[0.0]
1403,Chipotle Mexican Grill,Seating 51-150,-122.1998673,47.6135929
1404,Chipotle Mexican Grill #1144,Seating 51-150,-122.2609871,47.449121
1405,Chipotle Mexican Grill #1364,Seating 13-50,-122.1323682,47.6133384
1406,Chipotle Mexican Grill #578,Seating 51-150,-122.3133536,47.6614221
1407,Chipotle Mexican Grill #778,Seating 51-150,[0.0],[0.0]
1408,Chipotle Mexican Grill; #1363,Seating 51-150,[0.0],[0.0]
1409,Chippy'S,Seating 13-50,-122.3800867,47.6635783
1410,Chittenden House B & B,Bed and Breakfast,-122.39271825265578,47.55064315
1411,Chloe Bistrot,Seating 13-50,-122.2895547,47.6609882
1412,Cho Binh Minh,Meat/Sea Food,-122.353913,47.5336929
1413,Choco Amore,Seating 0-12,[0.0],[0.0]
1414,Chocolat Vitale Inc,Seating 0-12,-122.3609677,47.6757846
1415,Chocolate & Ice Cream Delight,Seating 13-50,-122.3427753,47.6101103
1416,Chocolate Box,Seating 13-50,-122.3406212,47.6100865
1417,Chocolate Man,Seating 0-12,[0.0],[0.0]
1418,Chocolate Market,Seating 0-12,-122.3419884,47.6101688
1419,Chocolati Cafe,Seating 13-50,-122.336844,47.6614926
1420,Chocolati Cafe @ 1000 4Th Ave ; Seattle,Mobile Food Service,-122.33269832546111,47.6067142
1421,Chocolopolis,Seating 0-12,-122.3572216,47.6332272
1422,Choi'S Mongolian Grill,Seating 13-50,-122.3627109,47.7022928
1423,Choice Deli & Grocery,Seating 0-12,-122.36653075734432,47.675810150000004
1424,Choice Espresso,Limited Food Services,-122.1928783,47.6347545
1425,Chop Suey,Seating 13-50,-122.31445695731445,47.6134847
1426,Chopstick Teriyaki,Seating 13-50,[0.0],[0.0]
1427,Chopsticks - Teriyaki & Sushi,Seating 13-50,-122.3242875,47.6194168
1428,Chopsticks Chinese Restaurant,Seating 13-50,-122.1962315,47.4136979
1429,Chopstix,Mobile Food Service,-122.3081011,47.6101723
1430,Chorizo Loco @ 15720 Sw 100Th,Mobile Food Service,-122.3551228,47.519196
1431,Chow King,Seating 51-150,[0.0],[0.0]
1432,Christ Church Kirkland,Non-Profit Institution,-122.1854621,47.7054574
1433,Christa Mc Auliffe Elem,School Kitchen,-122.0233392,47.6294385
1434,Christian Faith Center - Cafe,Non-Profit Institution,-122.30867224873323,47.29891925
1435,Christian Faith Center - School Lunch Program,Non-Profit Institution,-122.30867224873323,47.29891925
1436,Christie'S Catering,Catering Operation,-122.1852465,47.449172
1437,Chuck'S Donut,Seating 13-50,-122.1471729,47.488064
1438,Chuck'S Hop Shop,Seating 51-150,-122.3058391,47.612702
1439,Chuck E Cheese'S,Seating > 250,-122.1430588,47.6101047
1440,Chuck Top Of The Hill,Seating 51-150,[0.0],[0.0]
1441,Chuminh Tofu & Tn Vegeterian Deli,Seating 13-50,[0.0],[0.0]
1442,Chungee'S Drink And Eat,Seating 13-50,-122.3167369,47.6185976
1443,Church'S Chicken,Seating 13-50,-122.29681189062507,47.38717475
1444,Church Chicken,Seating 13-50,-122.31382235000001,47.3168905
1445,Church Of Blessing,Seating > 250,-122.3147887,47.3060827
1446,Chutney'S Bistro,Seating 51-150,[0.0],[0.0]
1447,Chutneys,Seating 51-150,-122.1934498,47.6191564
1448,Chutneys Queen Anne,Seating 13-50,-122.3556256,47.6238835
1449,Ci Mart,Seating 0-12,-122.2898609,47.675577
1450,Ciao Amore,Seating 51-150,[0.0],[0.0]
1451,Cicchetti,Seating 51-150,-122.3261136,47.6381408
1452,Cigarette Depot,Grocery,-122.36024747304818,47.5225908
1453,Cinebarre,Seating > 250,-122.0542361,47.5485069
1454,Cinnabon,Seating 0-12,[0.0],[0.0]
1455,Cinnamon Works,Seating 0-12,-122.3415568,47.6094145
1456,Circa,Seating 13-50,-122.3868121,47.5808989
1457,Circle Food Store,Seating 0-12,-122.2031814,47.4622643
1458,Circle K #1602,Seating 0-12,[0.0],[0.0]
1459,Circle K 76,Seating 0-12,-122.22598907492298,47.301594449999996
1460,Circle K Store #1452,Seating 0-12,-122.0006062,47.2068802
1461,Circle Of Friends,Seating 51-150,-122.1978246,47.6107811
1462,Citizen,Seating 0-12,-122.34595197416967,47.62569825
1463,Citra,Seating 13-50,-122.312918,47.6641041
1464,Citrus Thai,Seating 13-50,-122.332284,47.6155055
1465,City Catering Company,Seating 51-150,-122.3427802,47.6235537
1466,City Centre Sundries,Seating 0-12,-122.3347656,47.6105197
1467,City Espresso,Seating 0-12,-122.14242087081281,47.610179099999996
1468,City Fish Company ;  Rsw; Inc.,Meat/Sea Food,-122.3411459,47.6088557
1469,City Grind Espresso @ 600 4Th Ave / City Hall,Mobile Food Service,-122.33009864948392,47.6038904
1470,City Hall Saloon,Seating 13-50,-121.92590320810345,47.283408
1471,City Of Pacific Community Center,Seating 0-12,[0.0],[0.0]
1472,City Perk,Seating 0-12,-121.99601,47.362503
1473,City Scene Cafe,Seating 13-50,-122.2097739,47.472562
1474,City Soups @ Columbia Center,Seating 0-12,[0.0],[0.0]
1475,Cj'S Eatery,Seating 51-150,-122.3506423,47.6155804
1476,Claim Jumper Restaurant,Seating > 250,[0.0],[0.0]
1477,Clancy'S Coffee,Seating 0-12,-121.98975773856702,47.198520599999995
1478,Clarion Hotel Federal Way,Seating 151-250,-122.307515,47.3060647
1479,Clark Elementary School,School Kitchen,-122.0309276,47.5234302
1480,Class Act,Catering Operation,[0.0],[0.0]
1481,Classic Catering Northwest,Seating 0-12,-122.33371,47.5539041
1482,Classic Street Dining @ 10500 Greenwood Ave N,Mobile Food Service,-122.362655425,47.551682
1483,Classics Court,Seating 0-12,-122.235683,47.3222772
1484,Classics Sports Bar,Seating 13-50,-122.1867123,47.4773759
1485,Clay'S Market Place,Seating 0-12,-122.3319121,47.6119776
1486,Clay Oven,Seating 13-50,-122.1535456,47.7533541
1487,Cleveland High School,School Kitchen,-122.31483194989266,47.5522979
1488,Clever Bottle,Seating 13-50,[0.0],[0.0]
1489,Clipper Cafe,Seating 51-150,[0.0],[0.0]
1490,Cloud 9,Seating 13-50,0.7354444499865738,51.3395012
1491,Cloud City Coffee,Seating 13-50,-122.3180005,47.6922672
1492,Cloud City Coffee Sand Point,Seating 13-50,-122.3180005,47.6922672
1493,Cloud Nine Burgers,Seating 51-150,-122.1774829,47.5518497
1494,Club Hollywood Casino,Seating > 250,-122.3452038,47.734507
1495,Club Vip,Seating 13-50,-122.3130524,47.3025211
1496,Clubhouse Sportsbar  & Grill,Seating 151-250,-122.1993297,47.372346
1497,Coa Mexican Eatery & Taquileria,Seating 13-50,-122.3177277,47.6866278
1498,Coast Bellevue Hotel,Seating > 250,-122.18671822985486,47.6159947
1499,Coast Gateway Hotel,Seating 13-50,[0.0],[0.0]
1500,Coastal Kitchen,Seating 51-150,-122.3128146,47.6227765
1501,Cocina Esperanza,Seating 13-50,-122.3979721,47.6903909
1502,Cocina Mexicana,Seating 13-50,-122.2954622,47.3888638
1503,Cocina Mexicana @ 24215 Pac Hwy,Mobile Food Service,-122.3090569,47.3587931
1504,Cockatoo'S Chicken Restaurant,Seating 51-150,-122.3127517,47.3044274
1505,Coco Joe'S,Seating 51-150,-122.25082033340725,47.2794444
1506,Coco Ramen & Curry Bar,Seating 51-150,-122.201701,47.6255964
1507,Cocoa Banana,Seating 0-12,-122.333758,47.6029194
1508,Cocoa Chai Chocolates,Seating 0-12,-122.35423812147165,47.64300205
1509,Coe Elementary,School Kitchen,-122.3650868,47.6408896
1510,Coffe Madison,Seating 51-150,-122.3221649,47.6107677
1511,Coffee & Specialty Bakery,Bakery,-122.3410215,47.6085786
1512,Coffee @ Mudd Puddle,Limited Food Services,[0.0],[0.0]
1513,Columbia Winery,Grocery,-122.1524727,47.7343394
1514,Combo Restaurant,Seating 13-50,-122.1494891,47.5953527
1515,Comfort Inn,Seating 13-50,-122.31103740380533,47.31765825
1516,Comfort Inn - Breakfast Area,Seating 51-150,-122.3279284,47.8049032
1517,Comfort Inn - Kent,Seating 0-12,-122.22886237149933,47.401750899999996
1518,Comfort Suites Hotel,Seating 51-150,[0.0],[0.0]
1519,Commercial Food Solutions,Seating 13-50,-122.1749453,47.6142073
1520,Commissary Cash & Carry #562,Grocery,-122.37285832176755,47.66277575
1521,Common Ground Coffee & Cupcake,Seating 13-50,-122.2052884,47.4797754
1522,Common Ground Coffee @ 17350 Woodinville Duvall Road,Limited Food Services,[0.0],[0.0]
1523,Common Grounds Espresso,Seating 0-12,-122.121797,47.481804
1524,Commons Cafe,Seating 13-50,[0.0],[0.0]
1525,Commons; The,Seating 51-150,-122.1419021,47.7322151
1526,Community Grocery,Seating 0-12,-122.3333098,47.6077653
1527,Community Psychiatric Clinic,Non-Profit Institution,-122.3420771,47.6574818
1528,Commuter Comforts Cafe,Seating 13-50,-122.33851128796024,47.6027143
1529,Company,Seating 51-150,-122.3550629,47.5345059
1530,Compass Cafe @ Mohai,Seating 51-150,-122.3367336,47.6181596
1531,Compass Housing Alliance,Non-Profit Institution,-122.3351764,47.6006742
1532,Conc. A - Africa Lounge - South C 15,Seating 51-150,[0.0],[0.0]
1533,Conc. A - Coffee Bean & Tea Leaf,Seating 13-50,[0.0],[0.0]
1534,Conc. D - Alaska Board Rm,Seating 151-250,[0.0],[0.0]
1535,Concession Stadium,Non-Profit Institution,-122.0355605,47.6159702
1536,Concord Elementary,School Kitchen,-122.32430537426123,47.5235052
1537,Cone & Steiner,Seating 0-12,-122.30684840541575,47.6240321
1538,Confectional,Seating 0-12,-122.3414303,47.6093438
1539,Confetti Cupcakes,Seating 0-12,-122.0365275,47.5302601
1540,Contessa Catering,Catering Operation,-122.2212051,47.4433284
1541,Contigo Mobile @ 3813 California Ave Sw,Mobile Food Service,-122.3867904,47.5739363
1542,Contour,Seating 51-150,-122.3353812,47.6034741
1543,Convention Center - Deli A.,Seating 0-12,-122.33156275066185,47.61175385
1544,Convention Place  - Wsctc - Deli  E,Seating 0-12,-122.33156275066185,47.61175385
1545,Coopers Nw Alehouse,Seating 51-150,-122.3115359,47.688107
1546,Copacabana Restaurant,Seating 13-50,-122.3412642,47.6092405
1547,Copper Coin,Seating 51-150,-122.3867171,47.5821486
1548,Copper Falls Restaurant,Seating > 250,-122.20665796663859,47.33619445
1549,Core Bistro,Seating 13-50,[0.0],[0.0]
1550,Corinthian Yacht Club,Seating 51-150,-122.4036693,47.6855164
1551,Corner Cafe; The,Seating 13-50,-122.3261909,47.6090339
1552,Corner Mart,Grocery,-122.31042155,47.35679945
1553,Corner Pocket,Seating 13-50,-122.3871325,47.5612665
1554,Corner Produce,Seating 0-12,-122.34141017673986,47.60939675
1555,Corner Sandwich Cafe,Seating 0-12,-122.26969157439717,47.52201650000001
1556,Corner Store,Grocery,-122.3830889,47.6452583
1557,Corporate Deli,Seating 13-50,-122.1955761,47.6158976
1558,Corretto Trattoria & Bar,Seating 51-150,-122.320847,47.6186726
1559,Corson Building,Seating 13-50,-122.3203934,47.5519579
1560,Cortona Coffee,Seating 13-50,-122.300283,47.6127598
1561,Cosmic Creamery,Catering Operation,-122.1943442,47.6819779
1562,Costas Restaurant,Seating 51-150,-122.3132817,47.6629735
1563,Costco-Bakery #106,Bakery,-122.3402716,47.7777616
1564,Costco-Deli,Seating 0-12,-122.3402716,47.7777616
1565,Costco-Food Court,Seating 51-150,-122.3402716,47.7777616
1566,Costco - Bakery,Bakery,-122.05277328320018,47.551020949999995
1567,Costco - Food Court,Seating 0-12,-122.05277328320018,47.551020949999995
1568,Costco - Grocery,Grocery,-122.05277328320018,47.551020949999995
1569,Costco - Service Deli,Seating 0-12,-122.05277328320018,47.551020949999995
1570,Costco  #1029 - Meat Shop,Meat/Sea Food,-122.1221063,47.3549442
1571,Costco #06 Food Processor Rotisserie,Seating 0-12,-122.2480934,47.4453922
1572,Costco #061 Bakery,Bakery,-122.31299037470345,47.28650805
1573,Costco #061 Food Court,Seating 13-50,-122.31299037470345,47.28650805
1574,Costco #061 Food Processor Deli,Seating 0-12,-122.31299037470345,47.28650805
1575,Costco #061 Meat,Meat/Sea Food,-122.31299037470345,47.28650805
1576,Costco #1029 - Grocery,Grocery,-122.1221063,47.3549442
1577,Costco #1029  - Deli/ Rotiss,Seating 0-12,-122.1221063,47.3549442
1578,Costco #6 - Meat Shop,Meat/Sea Food,-122.2480934,47.4453922
1579,Costco Deli #006 Food Court,Seating 51-150,-122.2480934,47.4453922
1580,Costco Home Office No. 3,Seating 151-250,-122.05047826233377,47.54761095
1581,Costco Lake Place Deli,Seating 51-150,-122.0475337,47.5519364
